year,release_date,category,genre,title,creator,title_image,introduction,country_category,country_name,video,production,distribution,grade,runtime,remake,cast,staff,awards,series,soundtrack,amount,ref_video,
2011,2011 .09.01 개봉,영화,"에로, 드라마",사색야화,키티야폰 클란수링,https://movie-phinf.pstatic.net/20111223_188/1324648857750vijJO_JPEG/movie_image.jpg,"그들의 사랑이 발가벗겨진다...@ 사랑이라는 이름으로 포장된 3가지 섹스 이야기@ 첫 번째 섹스, ‘창녀’@ 부유한 사업가 ‘풍’은 평범하고 지루한 일상에 지쳐가고 있다. 그런 자신의 삶에 변화가 필요하다고 생각한 그는 자녀들을 부모에게 맡긴 채 한 여성과 뜨거운 만남을 가진다. 그녀를 위해 준비한 4가지 특별한 의상. 여자의 의상이 바뀔 때마다 특별한 흥분에 사로잡히는 ‘움’. 그의 거친 손길을 아무런 거부감 없이 받아 들이는 여자. 두 사람에게는 어떤 비밀이 있는 것이며, 그들의 섹스에는 사랑이 담겨 있는 것일까?@ 두 번째 섹스, ‘저스트 엔조이’@ 대학생 커플인 두 사람. 여자는 남자에게 집에 부모님이 계시지 않으니 자신의 집에 가자고 제안한다. 남자는 궁금하다. 아무도 없는 집에 함께 가자고 하는 여자의 마음이, 그리고 그녀의 몸이...@ 여자의 집에 도착한 두 사람. 단 둘뿐이라는 사실은 둘 사이에 묘한 긴장감을 느끼게 하기에 충분하다. 그리고 이어지는 남자의 질문. “나...가슴 한 번 만져봐도 돼?”@ 세 번째 섹스, ‘욕망’@ 마사지 ?乍【? 근무하는 ‘블룸’은 하루 종일 남자들의 몸을 만진다. 하지만 그녀에게 그건 그저 일 일뿐 그 이상의 의미는 없어진 지 오래다. 그러던 어느 날, 출근 때마다 눈이 마주치는 아래층 문신가게 점원이 마사지를 받기 위해 찾아 오고 은밀하고 꽉 막힌 공간 안에서 남자의 몸을 만지던 그녀에게 이상한 흥분이 느껴지기 시작한다. 마사지가 끝난 후에도 손끝에 남아 있는 그 남자의 체취가 잠자고 있던 그녀의 욕망을 깨우기 시작하는데...",해외,태국,p4KM2VMw-GI,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년 관람불가,120분,-,지티콘 소라찬 나타칸 아누마르트침플리 파스위피치 코르나카라파 와린턴 야루자논 라카나 와타나웅시리 ,  파누마트 디사타 Panumart Deesatta (각본) 사르트 탄차레온 Sart Tanchareon (각본),-,-,-,-,4AFCo58aBuY,
2011,2011 .09.08 개봉,영화,"에로, 드라마",사색야화2,수라왓 추폴,https://movie-phinf.pstatic.net/20111223_27/1324648882537RJoWE_JPEG/movie_image.jpg,"초현실주의적 시각에서 바라본 인간의 사랑, 욕정, 우정, 탐욕, 분노 그리고 강박증을 다룬 옴니버스 형태의 에로틱 영화. 첫 번째 이야기는 서로 친구 사이인 두 여자가 시각장애인인 어린 남자와 함께 집에 있게 된다. 그는 점자로 된 책을 통해 시 읽는 것을 즐기며, 그가 세상을 알 수 있는 유일한 수단은 바람소리와 물방울 떨어지는 소리 등 집 근처 환경을 통해서 발생하는 것들이다. 한 편 두 여자의 우정은 누가 먼저 그 시각장애인과 섹스를 할 것인지를 두고 시험 받게 된다. 두 번째 이야기는 한 남자가 숙모의 죽음을 전해 듣고 시골에 있는 그녀의 집으로 돌아온다. 그곳에서 어려서 속으로 사모의 감정이 있던 숙모와 빼 닮은 여자를 만나게 된다. 한 편 어려서 숙모가 섹스를 도구로 이용하는 모습을 여러 번 목격하게 되고, 그는 그런 욕정의 매혹에 내재한 혼란스러움에서 여전히 자유롭지 못한 그를 발견하게 된다. 세 번째 이야기는 일상이 바쁜 한 쌍의 연인이 섹스에 대한 욕구를 두고 서로 다른 생각을 가진다. 어느 날 이들은 그들의 관계가 지속적으로 유지될 수 있는 사랑과 섹스에 대한 가치와 의미가 무엇인지에 대한 질문을 던지게 된다.",해외,태국,4AFCo58aBuY,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년 관람불가,109분,-,라팟 아에크니티셋 아티스 아모른웨치 프랑통 창담 나리사라 스리산 안나 리세 ,  프랏차 람퐁찻 Pracha Lampongchat (각본) 아누락 준롱신 Anurak Junlongsin (각본),-,-,-,-,8J53e9Ncmj0,
2011,2011 .09.29 개봉,영화,"코미디, 범죄, 멜로/로맨스, 스릴러",사운드 오브 노이즈,올라 시몬손  요하네스 셰르네 닐손,https://movie-phinf.pstatic.net/20111223_127/1324645188921z3Blm_JPEG/movie_image.jpg,"형편 없는 음악으로 오염된 이 도시 우리가 접수한다!@ 천재 음악가 산나와 그의 친구 매그너스는 지루하고 답답한 음악에 물든 도시를 구원하기 위해 4명의 괴짜 천재드러머와 함께 ‘뮤직테러단’을 조직하여 병원, 은행, 콘서트 홀 등 도시 곳곳에서 뮤직테러를 감행한다. 한편, 이 사건을 맡게 된 형사 아마데우스는 유수의 명문 음악가의 장남으로 태어났지만 음악에는 소질이 없는 절대 음치이다. ‘뮤직테러단’ 의 기상천외한 음악 테러는 음악이 없는 세상의 고요를 바라는 아마데우스를 궁지로 몰아 넣지만 언제부터인가 테러집단의 리더인 산나에게 끌리는 자신을 발견하게 되는데…@ 과연 아마데우스는 뮤직 테러단을 검거할 수 있을까?",해외,스웨덴 / 프랑스,2oT_I84wd8g,AT9,씨에이엔,12세 관람가,102분,-,안데르스 얀손 비욘 그라나스 대그 맘베르크 펠레 오룬드 페터 쉴트 폴라 맥매너스 랠프 카를손 스벤 알스트롬 조한스 비요크 앤더스 베스테르가르드 프레드릭 미르 매그너스 보르예손 산나 페르손 벵트 닐슨 ,  올라 시몬손 Ola Simonsson (각본) 요하네스 슈테르네 닐슨 Johannes Stjarne Nilsson (각본) 짐 비르만트 Jim Birmant (원안) 올라 시몬손 Ola Simonsson (원안) 요하네스 슈테르네 닐슨 Johannes Stjarne Nilsson (원안) 잉그리드 루드포스 Ingrid Rudefors (Line PD) 카틴카 파라고 Katinka Farago (제작책임) 크리스토프 오데귀스 Christophe Audeguis (제작) 짐 비르만트 Jim Birmant (제작) 올리비에 구에르필론 Olivier Guerpillon (제작) 가이 페차르드 Guy Pechard (제작) 킴 마그누슨 Kim Magnusson (기획) 헨릭 제인 Henrik Zein (기획) 샤를로타 텡그로스 Charlotta Tengroth (촬영) 프레드 에이브릴 Fred Avril (음악) 매그너스 보르예손 Magnus Borjeson (음악) 세실리아 스테너 Cecilia Sterner (미술) 스테판 순드로프 Stefan Sundlof (편집),배우/제작진 수상 이력@수상정보 테이블표@2019@제 30회 팜스프링스 국제영화제@후보@팜 스프링스 캐논 (올라 시몬손 외 1명)@2014@제 3회 스웨덴 영화제@후보@상영작 (올라 시몬손 외 1명)@2012@제 1회 스웨덴 영화제@후보@상영작 (올라 시몬손 외 1명)@2011@제 54회 샌프란시스코 국제 영화제@후보@신인감독상 (올라 시몬손 외 1명)@제 37회 시애틀국제영화제@후보@페이스 더 뮤직 (올라 시몬손 외 1명)@후보@현대 세계 영화 (올라 시몬손 외 1명)@2010@제 26회 바르샤바 국제영화제@후보@상영작 (Ola Simonsson 외 1명)@수상@자유정신상 (올라 시몬손)@제 21회 스톡홀름영화제@후보@경쟁 (올라 시몬손 외 1명)@수상@제임슨 영화음악상 (매그너스 보르예손 외 1명)@제 43회 시체스영화제@수상@오피셜 놉스 비젼-특별언급 (올라 시몬손 외 1명)@제 37회 겐트 영화제@후보@아이 튠즈 (올라 시몬손 외 1명)@제 30회 하와이국제영화제@후보@사운드 + 비전 (올라 시몬손 외 1명)@제 45회 카를로비바리 국제 영화제@후보@오픈아이즈부문 (올라 시몬손 외 1명)@제 15회 부산국제영화제@후보@월드 시네마 (올라 시몬손 외 1명)@접기,-,-,-,sVPVbc8LgP4,
2011,2011 .08.01 개봉,영화,에로,사쿠라의 비밀애,니자토 다케루,https://movie-phinf.pstatic.net/20111223_11/1324639059698OufDT_JPEG/movie_image.jpg,"도쿄에서 대학을 다니고 있던 다케시는 어느 날 동생 모에가 왔다는 말을 듣고 애인인 사쿠라에게 당분간 집에 가있으라고 한다. 그러나 숙녀가 된 동생 모에를 본 다케시는 깜짝 놀란다. 모에는 엄마 아빠의 재혼으로 남매가 된 오빠 다케시를 사랑하지만 다케시는 받아들이지 못하고 혼란스러워 한다. 하지만 모에가 집으로 돌아가던 날, 모에를 뒤쫓아 간 다케시는 모에의 마음을 받아들인다. 그것을 안 사쿠라는 실연의 아픔으로 정신을 못 차리고 오빠 도모히사는 사쿠라에게 숙녀가 되는 방법을 가르쳐 준다. 그런 사이, 역시 부모님 재혼으로 남매가 된 도모히사는 사쿠라를 사랑하게 된다. 그것을 안 사쿠라는 잠시 방황하지만 도모히사의 마음을 받아들인다.",해외,일본,DazVx4F_Z4M,조이앤키노,-,청소년 관람불가,73분,-,하나노 고코로 요시자와 아키호 ,-,-,-,-,-,24suoGSaX08,
2011,"2017 .01.25 재개봉, 2011 .05.19 개봉",영화,"전쟁, 액션, 드라마",삼국지: 명장 관우,맥조휘  장문강,https://movie-phinf.pstatic.net/20170111_171/1484100046877H6hul_JPEG/movie_image.jpg,"늑대의 용맹함과 양의 마음을 가진 영웅, 관우. 하비성 전투 후 조조의 휘하에 들어가게 된 관우.@ 술 한잔이 식기 전에 적의 장군들을 물리치는 용맹함과@ 백성들을 살피는 세심함으로 조조의 군에서조차 존경의 대상이 된다.@ 조조의 신임이 더욱 커가던 어느 날, 도원결의로 맺어진 주군 유비의 생사 소식을 확인하게 되는데…@ @ 형제에서 칼을 품은 적으로.. 관우를 절대 돌려 보낼 수 없다!@ 적토마를 선물하며 자신의 휘하에 두고 싶어하는 조조는 관우를 회유하지만 관우의 결심은 변하지 않는다.@ 그를 다시 적으로 돌리기엔 너무나 위험한 조조와 주군 유비에게 돌아가야만 하는 관우,@ 유비에게 돌아가는 길은 하후돈의 장수 진기를 비롯해 조조의 신임을 얻는 장군들이 버티는 5개의 관문을 통과해야 하는데…",해외,홍콩,8e7_BcMVH0I,조이앤컨텐츠그룹,NEW,15세 관람가,110분,-,소병 동용 주파 왕쉐빙 진홍 섭원 이종한 자오커 방중신 왕백걸 안지걸 손려 전소호 강문 견자단 ,  맥조휘 (각본) 장문강 (각본) 견자단 Donnie Yen Ji-Dan (무술감독),배우/제작진 수상 이력@수상정보 테이블표@2012@제 11회 뉴욕 아시아 영화제@후보@홍콩영화 (맥조휘 외 1명)@2011@제 13회 우디네 극동영화제@후보@중국영화 (맥조휘 외 1명),-,-,125173,-,
2011,2011 .10.12 개봉,영화,"판타지, 액션",삼총사 3D,폴 앤더슨,https://movie-phinf.pstatic.net/20111223_64/1324645564430mKzse_JPEG/movie_image.jpg,"역사상 최강의 적! 더욱 강력해진 맹세! ‘삼총사’의 새로운 전설이 시작된다!@ 프랑스 왕의 친위부대 삼총사는 세계 최초 비행선을 설계한 다빈치의 설계도 암호를 갖고 베니스 총독 저택의 비밀 방에 모인다. 하지만 삼총사의 맏형 아토스의 연인 밀라디(밀라 요보비치)가 암호를 빼내, 악명 높은 버킹엄 공작(올랜도 블룸)에게 넘겨주며 삼총사는 임무를 실패하고 다빈치의 설계도는 버킹엄 공작 손에 들어간다. 일년 후, 프랑스의 실질적인 권력을 휘두르는 추기경(크리스토프 왈츠)은 꼭두각시 왕을 제거하고 왕권을 차지하기 위해, 대규모 군사력을 자랑하는 버킹엄 공작과 미모의 스파이 밀라디를 동원해 거대한 음모를 계획한다. 한편 왕의 친위부대가 되기 위해 성으로 향하던 달타냥(로건 레먼)은 우연히 만난 삼총사와 합류하게 되고, 추기경의 음모를 알아챈 왕비로부터 음모를 제지하라는 임무를 받게 된다. 지시에 따라 떠난 영국에서 그들은 거대한 음모의 실체와 마주하게 되고, 프랑스 왕실의 운명을 건 절체절명의 대결을 벌이게 되는데…!",해외,독일 / 미국 / 프랑스 / 영국,Ux73G3YErDU,롯데엔터테인먼트,롯데엔터테인먼트,12세 관람가,111분,-,아인 맥키 고드 베네딕스 니나 아이킨거 벤 무어 앤디 게더굿 제인 페리 덱스터 플레처 크리스찬 올리버 크리스토프 왈츠 겐나디 벤게로브 헬렌 조지 플로리안 브루크너 이사야 미챌스키 카스튼 노가드 틸 슈바이거 가브리엘라 와일드 프레디 폭스 제임스 코든 루크 에반스 매즈 미켈슨 레이 스티븐슨 주노 템플 매튜 맥퍼딘 로건 레먼 밀라 요보비치 올랜도 블룸 ,  앤드류 데이비스 Andrew Davies (각본) 알렉스 리트박 Alex Litvak (각본) 알렉상드르 뒤마 페레 Alexandre Dumas Pere (원작자) 폴 앤더슨 Paul W.S. Anderson (제작) 제레미 볼트 Jeremy Bolt (제작) 로버트 컬저 Robert Kulzer (제작) 크리스토프 피셔 Christoph Fisser (공동제작) 찰리 워브큰 Charlie Woebcken (공동제작) 실비아 톨만 Silvia Tollmann (라인프로듀서) 마틴 모스코비츠 Martin Moszkowicz (기획) 글렌 맥퍼슨 Glen MacPherson (촬영) 제이미 크리스토퍼 Jamie Christopher (조감독) 사이먼 다운즈 Simon Downes (조감독) 스튜어트 해밀턴 Stewart Hamilton (조감독) 카타리나 호프만 Katharina Hofmann (조감독) 토미 크레이셀메이어 Tommy Kreiselmaier (조감독) 카스파 펠릭스 러치 Kaspar Felix Lerch (조감독) 닉 포웰 Nick Powell (조감독) 릭키-리 로버츠 Rickie-Lee Roberts (조감독) 로니 슈로더 Ronny Schroder (조감독) 매튜 샤프 Matthew Sharp (조감독) 나이젤 처처 Nigel Churcher (아트디렉터) 헉키 혼버거 Hucky Hornberger (아트디렉터) 데이빗 슈엔만 David Scheunemann (아트디렉터) 폴 D. 오스터베리 Paul D. Austerberry (미술) 피에르-이베스 게이로드 Pierre-Yves Gayraud (의상) 알렉산더 베르너 Alexander Berner (편집) 프란체스코 알베리코 Francesco Alberico (분장부문) 버거 로비 Birger Laube (분장부문) 비욘 리베인 Bjorn Rehbein (분장부문) 비욘 리베인 Bjorn Rehbein (분장부문) 페트라 쇼만 Petra Schaumann (분장부문) 발레스카 쉬트헴 Valeska Schitthelm (분장부문) 룰리아 쉐파드 Loulia Sheppard (분장부문) 수잔 스미스 Suzanne Smith (배역) 크리스토퍼 버그 Christopher Berg (프로덕션매니저) 미키 엠리치 Miki Emmrich (프로덕션매니저) 젠스 엔더링 Jens Enderling (프로덕션매니저),배우/제작진 수상 이력@수상정보 테이블표@2011@제 47회 시카고국제영화제@후보@상영작 (폴 W.S. 앤더슨)@제 59회 산세바스티안국제영화제@후보@벨로드롬 부문 (폴 W.S. 앤더슨)@제 24회 도쿄국제영화제@후보@특별 초대작 (폴 W.S. 앤더슨)@제 16회 부산국제영화제@후보@특별전 (폴 W.S. 앤더슨),-,-,660205,P1H0jqUHBYc,
2011,2011 .04.21 개봉,영화,"드라마, 멜로/로맨스",상실의 시대,트란 안 훙,https://movie-phinf.pstatic.net/20111223_135/1324635158507JVf48_JPEG/movie_image.jpg,"17살. 나, ‘와타나베’(마츠야마 켄이치)는 절친 ‘기즈키’, 그의 연인 ‘나오코’(키쿠치 린코)와 함께 항상 셋이 어울렸다. ‘기즈키’가 홀연히 죽음을 택하고 남겨진 나는 그곳을 벗어나고 싶었다.@ 19살. 도쿄의 대학생이 된 나를 ‘나오코’가 찾아온다. 매주 함께 산책을 하면서 서로 가까워지게 되고, ‘나오코’의 스무 살 생일날 우린 사랑을 나누게 된다. 그 후로 한동안 연락이 없던 ‘나오코’에게 현재 요양원에 있다는 편지를 받게 되고, 그 곳을 찾아가면서 그녀에 대한 내 사랑이 조금씩 확고해져 가는 것만 같다.@ 20살. 같은 대학에 다니는 ‘미도리’(미즈하라 키코)가 내 삶에 들어온다. 톡톡 튀는 성격의 그녀에게서 ‘나오코’와는 다른 매력이 느껴진다. ‘나오코’의 편지가 점점 뜸해지던 어느 날, ‘나오코’의 병세가 더욱 심해졌다는 소식을 듣게 되는데…",해외,일본,3zeJkNSOPh4,-,-,청소년 관람불가,133분,-,하츠네 에리코 코라 켄고 키리시마 레이카 타마야마 테츠지 미즈하라 키코 키쿠치 린코 마츠야마 켄이치 ,  무라카미 하루키 Haruki Murakami (각본) 트란 안 훙 Anh Hung Tran (각본) 오가와 미오코 Mioko Ogawa (프로듀서) 오가와 신지 Shinji Ogawa (제작) 후쿠시마 사토시 Satoshi Fukushima (공동제작) 슈쿠자키 케이조 Keizo Shukuzaki (라인프로듀서) 이케다 조 Joe Ikeda (협력프로듀서) 마츠자키 카오루 Kaoru Matsuzaki (협력프로듀서) 카메야마 치히로 Chihiro Kameyama (기획) 테시마 마사오 Masao Teshima (기획) 마크 리 핑빙 Mark Lee Ping-bing (촬영) 짐보 히데아키 Hideaki Jimbo (조감독) 카타시마 쇼조 Shozo Katashima (조감독) 코레야스 유 Yu Koreyasu (조감독) 조니 그린우드 Jonny Greenwood (음악) 아타카 노리후미 Norifumi Ataka (미술) 트란 누 엔 케 Tran Nu Yen-Khe (미술) 노무라 테츠야 Tetsuya Nomura (세트) 타카기 아야키 Ayaki Takagi (세트) 트란 누 엔 케 Tran Nu Yen-Khe (의상) 마리오 바티스텔 Mario Battistel (편집) 타카쿠와 사토코 Satoko Takakuwa (분장부문) 타케시타 후미 Fumi Takeshita (분장부문) 스기노 츠요시 Tsuyoshi Sugino (배역) 타구치 유스케 Yusuke Taguchi (프로덕션매니저),"배우/제작진 수상 이력@수상정보 테이블표@2017@제 40회 예테보리국제영화제@후보@클래식 (트란 안 훙)@2014@제 38회 몬트리올 국제영화제@후보@공로전 (트란 안 훙)@2012@제 5회 FILM LIVE: KT&G 상상마당 음악영화제@후보@Music Director's: 라디오헤드 특별전 (트란 안 훙)@제 18회 브졸국제아시아영화제@후보@트란 안 훙 기획 (트란 안 훙)@2011@제 29회 뮌헨 국제영화제@후보@극동 포커스 부문 (트란 안 훙)@제 58회 시드니 영화제@후보@경쟁부문 (트란 안 훙)@제 5회 아시아 태평양 스크린 어워드@후보@촬영상 (리판빙)@제 12회 샌디에고 아시안 영화제@후보@상영작 (트란 안 훙)@제 5회 아시안 필름 어워드@후보@여우주연상 (키쿠치 린코)@후보@최우수 의상상 (Yen-Khe LUGUERN)@수상@최우수 촬영상 (리판빙)@제 60회 멜버른 국제 영화제@후보@악센트 온 아시아 (트란 안 훙)@제 37회 시애틀국제영화제@후보@Love Me, Do! Pathway (트란 안 훙)@후보@특별상영 (트란 안 훙)@2010@제 35회 토론토국제영화제@후보@특별한 발표 부문 (트란 안 훙)@제 67회 베니스국제영화제@후보@경쟁부문 (트란 안 훙)@접기",-,-,18967,qRV9RVWIjJc,
2011,2011 .01.27 개봉,영화,"드라마, 미스터리, 멜로/로맨스, 스릴러",상하이,미카엘 하프스트롬,https://movie-phinf.pstatic.net/20111223_231/1324630624092M0nHH_JPEG/movie_image.jpg,"1941년, 진주만 공격 60일 전… 세계 열강의 세력 다툼과 동서양의 문화가 공존하는 격정적인 도시 상하이. 미 정보부 요원인 폴(존 쿠삭)은 동료의 의문에 싸인 죽음을 밝히기 위해 기자로 위장해 상하이에 잠입한다. 사건을 조사하던 폴은 혼란의 도시 상하이를 둘러싸고 벌어지고 있는 강대국간의 거대한 음모를 눈치챈다.@ 폴은 음모의 중심에 있는 상하이 지하조직 삼합회 보스인 앤소니(주윤발)와 그의 매혹적인 아내 애나(공리), 그리고 비밀의 열쇠를 쥔 일본 정보부의 수장 다나카 대좌(와타나베 켄)에게 접근해 전쟁을 막으려 한다. 하지만, 일본은 비밀리에 함대를 빼돌려, 제2차 세계대전의 서막을 알리는 진주만 공격을 시작하는데…",해외,미국 / 중국,25kzj5j-c6M,데이지엔터테인먼트,NEW,15세 관람가,103분,-,베네딕 웡 시몬 존 윌슨 크리스 보우 러셀 제프리 뱅스 안톤 칼리닛첸코 크레이튼 마크 존슨 알렉스 리앙 캐머런 피어슨 데이빗 파이어스타 혼 핑 탱 캐서린 밸러베이지 크리스토퍼 부츠홀즈 딘 알렉산드로 토호루 마사무네 돈 태 마이클 컬킨 다니엘 라팡 로난 비버트 니콜라스 로우 볼프 칼러 휴 보네빌 젬마 찬 키쿠치 린코 제프리 딘 모건 데이빗 모스 프란카 포텐테 와타나베 켄 주윤발 공리 존 쿠삭 ,  호세인 아미니 Hossein Amini (각본) 돈나 지글리오티 Donna Gigliotti (제작) 마이크 메다보이 Mike Medavoy (제작) 베리 멘델 Barry Mendel (제작) 제이크 마이어스 Jake Myers (제작) 켈리 데니스 Kelly Dennis (공동제작) 크리스 로웬스타인 Chris Lowenstein (라인프로듀서) 아놀드 메저 Arnold Messer (기획) 스티븐 스퀼란트 Steven Squillante (기획) 데이빗 스웨이트 David Thwaites (기획) 봅 웨인스타인 Bob Weinstein (기획) 하비 웨인스타인 Harvey Weinstein (기획) 베노잇 델홈 Benoit Delhomme (촬영) 클라우스 바델트 Klaus Badelt (음악) 렉 차이얀 춘서티왓 Lek Chaiyan Chunsuttiwat (아트디렉터) 피터 프란시스 Peter Francis (아트디렉터) 도미닉 마스터즈 Dominic Masters (아트디렉터) 짐 클레이 Jim Clay (미술) 줄리 웨이스 Julie Weiss (의상) 피터 보일 Peter Boyle (편집) 케빈 텐트 Kevin Tent (편집) 에이비 코프먼 Avy Kaufman (배역),배우/제작진 수상 이력@수상정보 테이블표@2010@제 21회 스톡홀름영화제@후보@오픈 존 (미카엘 하프스트롬),-,-,269157,5qbiaCPSR1Q,
2011,2011 .02.10 개봉,영화,"액션, 모험, 드라마, 스릴러",생텀,앨리스터 그리어슨,https://movie-phinf.pstatic.net/20111223_117/1324631010334vY1KU_JPEG/movie_image.jpg,"지구 상에서 가장 깊고 거대한 해저동굴 ‘에사 알라’@ 동굴 탐험가 ‘프랭크’는 자신의 탐험대와 함께 인간의 손길이 닿지 않은 남태평양의 깊고 거대한 해저동굴 ‘에사 알라’를 탐험 중이다. 어린 시절부터 탐험에 동행한 아들 ‘조쉬’는 수개월 째 계속되는 강행군에 지친 대원들에게도 냉정한 아버지를 이해하지 못해 잦은 충돌을 빚는다. 한편 탐험 비용을 지원하는 투자자 ‘칼’과 그의 약혼녀 ‘빅토리아’는 미지의 세계에 대한 단순한 호기심에 ‘에사 알라’로 들어간다.@ 열대 폭풍에 휩쓸려 수중미로에 갇힌 탐험대 생존의 탈출구를 찾아 나선 그들이 만나는 것은…@ 이 때, 갑자기 들어 닥친 열대 폭풍으로 지상과 연결된 유일한 출구가 순식간에 차단된다. 이제 그들이 선택할 수 있는 건 동굴의 더 깊숙한 곳으로 들어가 다른 출구를 찾는 방법뿐. 여러 번의 조난 상황을 경험했던 ‘프랭크’는 불안에 떠는 사람들을 이끌고 끝없이 펼쳐지는 수중미로를 향해 생존을 위한 모험을 시작한다. 점점 거칠어지는 물살과 싸우면서 탈출구를 찾아보지만 한치 앞을 예측할 수 없는 기이한 동굴의 구조 때문에 점점 더 깊은 바다 속으로 들어간다. 얼마 남지 않은 식량과 비어가는 산소통, 꺼져가는 불빛… 그리고 하나 둘 줄어드는 일행들. 생사의 갈림길에 선 이들은 극단적인 상황 앞에서 미지의 세계만큼이나 충격적인 모습을 마주하게 되는데…",해외,미국 / 오스트레일리아,1EgGkHN8eVo,마스 엔터테인먼트,시너지,15세 관람가,108분,-,숀 데니히 존 가빈 크리스토퍼 베이커 앨리슨 크랫츠리 댄 와일리 앨리스 파킨슨 라이스 웨이크필드 리차드 록스버그 이안 그루퍼드 ,  존 가빈 John Garvin (각본) 앤드류 라이트 Andrew Wight (각본) 앤드류 라이트 Andrew Wight (원안) 벤 브로닝 Ben Browning (제작) 제임스 카메론 James Cameron (제작) 라이언 카바노 Ryan Kavanaugh (제작) 마이클 마허 Michael Maher (제작) 피터 로린슨 Peter Rawlinson (제작) 앤드류 라이트 Andrew Wight (제작) 애론 라이더 Aaron Ryder (공동제작) 브렛 파플웰 Brett Popplewell (라인프로듀서) 리사 칸 Leesa Kahn (협력프로듀서) 줄스 오로린 Jules O'Loughlin (촬영) 데이비드 허슈펠더 David Hirschfelder (음악) 제니 오코넬 Jenny O'Connell (아트디렉터) 니콜라스 맥캘럼 Nicholas McCallum (미술) 마크 워너 Mark Warner (편집) 그레고리 앱스 Gregory Apps (배역),-,-,-,465039,-,
2011,2011 .08.25 개봉,영화,"드라마, 멜로/로맨스",샤넬과 스트라빈스키,얀 쿠넹,https://movie-phinf.pstatic.net/20111223_209/1324643934715F8zd0_JPEG/movie_image.jpg,"운명적인 사랑이 찾아온 순간, 세상은 매혹의 향기와 영원한 멜로디를 얻었다!@1913년, 파리에서 초연한 발레 [봄의 제전]은 지나치게 전위적인 음악으로 인해 혹평을 받지만 샤넬은 파격적인 음악을 선보인 작곡가 스트라빈스키에게 흥미를 가지게 된다. 1917년, 러시아 혁명으로 인해 고국으로 돌아가지 못하고 가난하고 비참한 생활을 이어가던 스트라빈스키는 샤넬의 제안으로 그녀의 저택에서 가족과 함께 지내기로 한다. 스트라빈스키는 매혹적이고 강렬한 샤넬의 매력에 이끌리고, 곧 두 사람은 열정적인 사랑에 빠져든다. 그들의 사랑 앞에 절망한 스트라빈스키의 아내는 저택을 떠나고 서로를 통해 영감을 얻게 되는 두 사람은 [샤넬No˚5]와 [봄의 제전] 이라는 그들의 대표작을 완성해 가는데…",해외,프랑스 / 일본 / 스위스,T4bhBixsPGs,유니코리아문예투자,(주)마운틴픽쳐스,청소년 관람불가,110분,-,피에르 글레냇 앤 로랑 사샤 비쿨로프 피에르 치디바르 미셀 룰 티나 스포토라로 에이미 레비 줄리 파렌크 안톤 야코브레브 마렉 코사코브스키 올리비에르 클라베리에 캐서린 데이브니어 에릭 디스마레스트 애나톨 토브맨 니콜라스 바데 라디보제 부크빅 그리고리 마누코브 나타샤 린딘거 예레나 모로조바 매즈 미켈슨 아나 무글라리스 ,  크리스 그린하프 Chris Greenhalgh (각본) 얀 쿠넹 Jan Kounen (각색) 크리스 그린하프 Chris Greenhalgh (원작자) 크리스 볼즈리 Chris Bolzli (제작) 클로드 오자르 Claudie Ossard (제작) 필립 드레스트 Philippe Delest (라인프로듀서) 사카이 요이치 Yoichi Sakai (협력프로듀서) 데이빗 언가로 David Ungaro (촬영) 가브리엘 야레 Gabriel Yared (음악) 마리-헬렌 설모니 Marie-Helene Sulmoni (미술) 필립 코드호메 Philippe Cord'homme (세트) 샤토운 Chattoune (의상) 파브 Fab (의상) 아니 단체 Anny Danche (편집) 지지 아코카 Gigi Akoka (배역),배우/제작진 수상 이력@수상정보 테이블표@2012@제 1회 프랑스 영화 축제@후보@상영작 (얀 쿠넹)@2010@제 53회 샌프란시스코 국제 영화제@후보@상영작 (얀 쿠넹)@제 35회 세자르영화제@후보@의상상 (샤토운 외 1명)@2009@제 20회 스톡홀름영화제@후보@오픈 존 (얀 쿠넹),-,-,12762,T4bhBixsPGs,
